timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686480437378,367,add,200,,Thread Group 1-2,text,true,,2099,192,10,10,http://3.141.4.157:8080/fablix/search?title=Miss%20Congeniality%202&pagesize=50&sort=ranking&order=DESC,367,0,64
1686480437656,261,add,200,,Thread Group 1-6,text,true,,5493,191,10,10,http://3.141.4.157:8080/fablix/search?title=Are%20We%20There%20Yet&pagesize=50&sort=ranking&order=DESC,261,0,67
1686480437699,460,add,200,,Thread Group 1-5,text,true,,1727,183,10,10,http://3.141.4.157:8080/fablix/search?title=Forrest%20Gump&pagesize=50&sort=ranking&order=DESC,460,0,65
1686480437742,436,add,200,,Thread Group 1-3,text,true,,268,178,10,10,http://3.141.4.157:8080/fablix/search?title=Octopussy&pagesize=50&sort=ranking&order=DESC,436,0,65
1686480437735,470,add,200,,Thread Group 1-7,text,true,,133,184,10,10,http://3.141.4.157:8080/fablix/search?title=Love%20Actually&pagesize=50&sort=ranking&order=DESC,470,0,69
1686480437727,515,add,200,,Thread Group 1-8,text,true,,133,190,10,10,http://3.141.4.157:8080/fablix/search?title=Kingdom%20Of%20Heaven&pagesize=50&sort=ranking&order=DESC,515,0,67
1686480437707,540,add,200,,Thread Group 1-9,text,true,,2819,193,10,10,http://3.141.4.157:8080/fablix/search?title=Breakfast%20at%20Tiffany&pagesize=50&sort=ranking&order=DESC,539,0,65
1686480437728,527,add,200,,Thread Group 1-4,text,true,,5805,193,10,10,http://3.141.4.157:8080/fablix/search?title=A%20View%20to%20a%20Kill&pagesize=50&sort=ranking&order=DESC,526,0,66
1686480437713,552,add,200,,Thread Group 1-10,text,true,,294,210,10,10,http://3.141.4.157:8080/fablix/search?title=Monty%20Python%20and%20the%20Holy%20Grail&pagesize=50&sort=ranking&order=DESC,552,0,68
1686480437745,527,add,200,,Thread Group 1-2,text,true,,133,204,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Far%20Side%20of%20the%20World&pagesize=50&sort=ranking&order=DESC,527,0,67
1686480437917,364,add,200,,Thread Group 1-6,text,true,,1110,185,10,10,http://3.141.4.157:8080/fablix/search?title=Men%20In%20Black&pagesize=50&sort=ranking&order=DESC,364,0,67
1686480437720,714,add,200,,Thread Group 1-1,text,true,,111894,173,10,10,http://3.141.4.157:8080/fablix/search?title=Hero&pagesize=50&sort=ranking&order=DESC,508,0,63
1686480438159,282,add,200,,Thread Group 1-5,text,true,,20671,175,10,10,http://3.141.4.157:8080/fablix/search?title=Aliens&pagesize=50&sort=ranking&order=DESC,216,0,66
1686480438205,385,add,200,,Thread Group 1-7,text,true,,1132,184,10,10,http://3.141.4.157:8080/fablix/search?title=Runaway%20Bride&pagesize=50&sort=ranking&order=DESC,385,0,66
1686480438265,409,add,200,,Thread Group 1-10,text,true,,1843,177,10,10,http://3.141.4.157:8080/fablix/search?title=Eurotrip&pagesize=50&sort=ranking&order=DESC,409,0,67
1686480438242,445,add,200,,Thread Group 1-8,text,true,,2077,182,10,10,http://3.141.4.157:8080/fablix/search?title=Being%20Human&pagesize=50&sort=ranking&order=DESC,445,0,66
1686480438281,426,add,200,,Thread Group 1-6,text,true,,1759,184,10,10,http://3.141.4.157:8080/fablix/search?title=Jurassic%20Park&pagesize=50&sort=ranking&order=DESC,425,0,64
1686480438247,463,add,200,,Thread Group 1-9,text,true,,13290,184,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Godfather&pagesize=50&sort=ranking&order=DESC,461,0,69
1686480438255,459,add,200,,Thread Group 1-4,text,true,,1941,189,10,10,http://3.141.4.157:8080/fablix/search?title=the%20Last%20Crusade&pagesize=50&sort=ranking&order=DESC,459,0,69
1686480438179,535,add,200,,Thread Group 1-3,text,true,,110644,171,10,10,http://3.141.4.157:8080/fablix/search?title=X2&pagesize=50&sort=ranking&order=DESC,322,0,65
1686480438272,452,add,200,,Thread Group 1-2,text,true,,5353,185,10,10,http://3.141.4.157:8080/fablix/search?title=Cinderella%20Man&pagesize=50&sort=ranking&order=DESC,451,0,68
1686480438441,335,add,200,,Thread Group 1-5,text,true,,2807,193,10,10,http://3.141.4.157:8080/fablix/search?title=Diamonds%20are%20Forever&pagesize=50&sort=ranking&order=DESC,335,0,64
